thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-6, 3618.3311449999997, 3358.1848569999997, 250.83164399999998, 3618.3311449999997, 14.991896683035714, 1.119784125
dataserver-1, 3618.2268879999997, 3336.006696, 271.86940599999997, 3618.2268879999997, 14.892887035714285, 1.2137027053571428
dataserver-0, 3618.1921359999997, 3366.321908, 243.872638, 3618.1921359999997, 15.028222803571428, 1.0887171339285715
dataserver-2, 3618.160845, 3348.10426, 260.382561, 3618.160845, 14.946894017857144, 1.1624221473214287
dataserver-3, 3618.159026, 3344.9563909999997, 264.055717, 3618.159026, 14.932841031249998, 1.1788201651785715
dataserver-7, 3617.9788439999998, 3343.4908689999997, 265.926284, 3617.9788439999998, 14.926298522321428, 1.1871709107142858
dataserver-5, 3616.746079, 3353.666944, 256.02356399999996, 3616.746079, 14.971727428571429, 1.1429623392857142
dataserver-4, 3615.7504999999996, 3340.15319, 268.24098599999996, 3615.7504999999996, 14.911398169642856, 1.1975044017857142
largest_stale: 2
